"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","diff.att","diff.amb","diff.sinc","diff.intel","diff.fun"
"1199","0","1",9,"0",-0.2,"0",25,"4",20,30,10,15,0,25,"1",3,7,5,5,4,4,6,6,2,22,"SocScie/Psych","6",1,5,"GetADate","AlmostNever","1/Week","Academic/Research",5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,20,20,20,10,10,20,75,1,1,3,10,10,7,7,8,8,10,1,1,0,1,1
"1200","0","2",20,"0",0.3,"0",21,"2",25,10,25,5,10,25,"1",5,5,6,5,5,5,5,5,2,26,"Bio","4",3,1,"FunNightOut","AlmostNever","1/Week","DocMed",6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,1,1,1,1,1
"1201","0","2",8,"1",0.52,"0",25,"2",25,20,30,15,5,5,"1",8,7,8,8,7,7,8,4,2,23,"Bio","4",2,4,"MeetNewPpl","1/Month","SVRL/Week","Academic/Research",8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5,16,16,19,17,14,18,19,13,17,19,16,16,5,4,7,8,6,0,0,0,0,0
"1202","1","2",3,"0",-0.01,"1",24,"2",14.29,14.29,21.43,21.43,19.05,9.52,"1",10,10,9,8,8,7,9,8,2,22,"Bio","2",6,2,"MeetNewPpl","2/Month","2/Week","Undecided",9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,7,16.67,18.75,18.75,18.75,18.75,8.33,14.55,18.18,18.18,16.36,18.18,14.55,8,7,9,9,7,0,0,0,0,1
"1203","1","2",7,"0",-0.5,"1",23,"2",20,20,20,20,20,0,"1",10,10,10,10,10,10,10,9,2,27,"Business","2",8,8,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10,0,0,0,0,0
"1204","1","2",10,"0",0.5,"1",22,"2",10,30,20,10,15,15,"0",7,7,8,6,7,6,7,7,2,25,"Engineering","2",7,8,"FunNightOut","1/Week","SVRL/Week","Undecided",2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,24,15,20,20,8,13,21,17,16,15,13,18,7,6,8,7,4,0,0,0,0,1
"1205","1","2",12,"0",0.44,"0",24,"2",10,20,27,23,15,5,"0",10,9,8,8,8,6,8,7,2,29,"Business","3",3,1,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,9,0,1,0,1,1
"1206","0","1",8,"1",0.71,"1",26,"2",30,25,20,10,10,5,"1",8,9,8,8,8,9,9,9,2,29,"SocScie/Psych","2",1,1,"FunNightOut","1/Month","1/Week","Psychologist",6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,20,20,20,10,10,20,25,10,10,20,15,20,7,8,4,8,8,0,0,0,0,0
"1207","1","2",8,"0",0.78,"0",29,"4",10,20,25,25,10,10,"0",2,4,6,4,3,2,2,2,2,29,"Film","2",6,1,"MeetNewPpl","SVRL/Year","1/Week","Entertainment",3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,1,1,1,1,1
"1208","0","1",3,"0",0.29,"1",28,"2",16,25,20,12,12,15,"0",7,8,9,6,9,6,5,3,2,28,"SocialWork","2",0,1,"SRSRelationship","2/Week","SVRL/Week","SocialWork",6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,5,30,20,10,5,30,50,10,5,10,5,20,9,8,5,9,3,1,0,0,0,0
"1209","0","2",13,"0",-0.08,"0",29,"2",30,25,18,18,4,5,"0",9,7,5,6,5,7,6,5,2,26,"Bio","4",2,2,"FunNightOut","1/Week","1/Week","DocMed",4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20,30,10,15,10,15,20,30,20,10,20,10,7,6,5,7,7,0,1,0,1,0
"1210","0","2",1,"0",0.15,"1",30,"2",40,12,18,12,6,12,"0",7,9,7,6,5,6,7,8,2,23,"SocialWork","2",2,6,"FunNightOut","2/Month","SVRL/Week","SocialWork",6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,15,15,18,18,14,20,35,12,12,15,15,23,7,9,9,9,8,0,1,0,1,1
"1211","0","2",4,"0",0.57,"1",27,"4",50,10,10,10,10,10,"1",5,5,9,5,9,9,6,9,2,23,"Bio","4",2,4,"MeetNewPpl","1/Month","SVRL/Week","Academic/Research",8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5,16,16,19,17,14,18,19,13,17,19,16,16,5,4,7,8,6,0,0,0,0,1
"1212","1","2",7,"0",0.24,"1",38,"2",15,15,20,15,15,20,"1",8,9,9,8,8,8,9,4,2,34,"Business","2",8,2,"GetADate","2/Month","SVRL/Week","Banking/Consulting",7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,0,0,0,0,1
"1213","1","2",6,"0",0.55,"1",24,"2",18,19,16,15,15,17,"0",6,9,8,6,8,5,6,3,2,31,"Business","2",1,1,"MeetNewPpl","2/Month","SVRL/Week","Banking/Consulting",10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,35,0,25,20,0,20,25,10,30,10,0,25,8,5,7,10,5,1,0,0,1,1
"1214","0","2",15,"0",0.36,"1",42,"2",23.81,23.81,23.81,23.81,2.38,2.38,"1",7,7,8,7,5,4,7,3,2,22,"Math","2",4,10,"Other","SVRL/Year","2/Week","Academic/Research",3,1,8,6,4,2,2,1,6,7,10,6,8,3,7,9,2,3,16,20,18,20,18,8,23.68,18.42,10.53,18.42,13.16,15.79,9,8,9,10,7,1,1,1,1,1
"1215","0","2",21,"0",0.54,"0",23,"4",25,15,20,20,10,10,"1",6,5,4,6,7,2,6,7,2,22,"Law","2",3,6,"FunNightOut","SVRL/Year","2/Week","Lawyer",6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,1,1,1,1,1
"1216","0","2",16,"1",0.27,"1",28,"2",21.43,16.67,21.43,16.67,11.9,11.9,"1",6,8,7,5,6,3,7,5,2,29,"Bio","2",10,4,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,5,20,15.56,20,15.56,11.11,17.78,25,22.22,13.89,13.89,2.78,22.22,8,8,6,9,9,1,1,0,1,1
"1217","0","2",14,"0",0.33,"0",27,"1",40,20,20,20,0,0,"1",10,9,9,7,7,8,8,5,2,26,"Business","3",3,3,"MeetNewPpl","AlmostNever","2/Week","Academic/Research",8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,0,0,0,0,0
"1218","0","2",4,"0",-0.58,"1",27,"2",20,20,20,20,10,10,"0",7,5,5,8,2,4,4,5,2,25,"SocScie/Psych","2",5,2,"MeetNewPpl","AlmostNever","2/Week","Psychologist",5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,20,15,25,15,15,10,30,15,20,15,10,10,8,8,8,8,8,1,1,1,1,0
"1219","0","2",8,"1",0.19,"1",25,"2",25,20,15,25,10,5,"1",7,6,6,7,7,5,6,5,2,21,"Education","2",9,8,"MeetNewPpl","2/Week","SVRL/Week","Academic/Research",5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,25,25,15,15,10,10,40,10,10,15,10,15,8,10,9,8,9,1,1,1,1,1
"1220","0","2",12,"1",0.47,"1",24,"3",30,10,20,20,10,10,"1",7,9,8,9,8,7,9,10,2,28,"PoliSci","3",1,1,"FunNightOut","SVRL/Year","2/Week","Academic/Research",4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,0,25,25,25,25,0,20,5,20,20,20,15,9,9,9,9,10,1,1,0,1,0
"1221","1","1",3,"0",-0.34,"0",29,"6",5,20,25,15,15,20,"0",2,10,10,1,7,2,3,1,2,21,"Law","2",6,7,"ToSayIDidIt","SVRL/Year","2/Week","ProSports",9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,60,15,0,15,0,10,80,10,0,10,0,0,6,8,8,10,10,1,1,0,0,1
"1222","1","2",11,"0",0.23,"0",23,"4",15,21,18,18,10,18,"1",6,7,8,7,8,6,6,0,2,21,"History","2",1,1,"FunNightOut","2/Month","SVRL/Week","Academic/Research",7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,0,1,1,1
"1223","0","1",5,"0",0.48,"1",25,"4",16.98,15.09,16.98,16.98,18.87,15.09,"0",6,6,7,6,5,8,7,9,2,29,"Business","4",1,1,"SRSRelationship","1/Month","1/Week","Banking/Consulting",5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,9,10,8,8,6,1,1,1,1,1
"1224","0","2",8,"0",0.38,"1",28,"2",40,20,20,20,0,0,"0",8,10,8,9,7,5,6,10,2,25,"PoliSci","2",1,3,"ToSayIDidIt","1/Month","2/Week","IntlAffairs",4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,0,0,0,0
"1225","0","1",1,"0",-0.43,"1",27,"2",35,20,20,20,0,5,"0",6,8,8,8,7,6,6,5,2,21,"Law","2",8,1,"MeetNewPpl","2/Month","SVRL/Week","Lawyer",7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,50,10,10,20,5,5,6,3,6,10,8,0,1,0,1,0
"1226","0","2",7,"0",0.8,"0",30,"2",16.67,12.5,20.83,18.75,12.5,18.75,"1",8,8,9,6,9,5,8,4,2,27,"Business","4",7,4,"ToSayIDidIt","2/Month","SVRL/Week","Banking/Consulting",7,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7,5,15.09,16.98,16.98,18.87,18.87,13.21,23.81,16.67,14.29,23.81,9.52,11.9,8,9,9,9,8,0,0,1,0,1
"1227","1","2",16,"1",0.44,"0",27,"4",58,5,8,10,7,12,"1",8,8,8,8,8,7,7,7,2,29,"Math","2",1,1,"FunNightOut","1/Month","2/Week","Banking/Consulting",7,3,5,8,7,7,3,2,7,8,6,4,9,7,9,7,1,8,30,20,20,20,10,0,30,5,10,20,30,5,7,8,8,8,8,0,0,0,0,0
"1228","1","2",8,"0",0.85,"0",31,"1",14.58,16.67,20.83,18.75,16.67,12.5,"0",7,8,9,9,7,7,7,6,2,24,"Bio","4",1,4,"GetADate","AlmostNever","1/Week","Academic/Research",3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,0,1,0,0,0
"1229","0","2",6,"0",-0.08,"0",25,"2",50,5,5,5,5,30,"0",6,8,8,3,7,1,5,3,2,22,"Law","1",1,1,"FunNightOut","AlmostNever","2/Week","Lawyer",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,50,1,4,25,10,10,7,9,9,9,9,1,1,1,1,1
"1230","0","2",3,"0",0.4,"0",23,"2",25,5,30,15,5,20,"0",5,7,8,7,6,3,5,7,2,24,"SocialWork","4",1,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",7,1,7,8,9,8,9,4,9,9,6,7,9,7,9,5,4,5,10,40,10,20,10,10,40,10,10,10,10,20,6,9,9,8,9,1,1,1,0,1
"1231","1","2",15,"0",0.72,"0",35,"4",15,15,30,15,15,10,"1",6,6,6,6,7,6,7,6,2,30,"Business","2",1,1,"FunNightOut","2/Week","SVRL/Week","Undecided",7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,31.58,10.53,15.79,21.05,10.53,10.53,20,20,20,15,15,10,8,2,9,9,9,1,1,0,1,1
"1232","0","2",11,"0",0.37,"1",31,"2",10,20,40,10,10,10,"1",5,5,5,5,5,5,5,5,2,28,"English","2",1,5,"FunNightOut","2/Month","SVRL/Week","Entertainment",8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,1,1,1,1
"1233","1","2",20,"0",0.32,"1",23,"2",17.31,13.46,17.31,19.23,19.23,13.46,"0",4,6,6,4,4,4,4,8,2,23,"Bio","2",6,8,"FunNightOut","SVRL/Year","2/Week","Academic/Research",9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,17.02,21.28,17.02,21.28,14.89,8.51,14.58,20.83,16.67,18.75,16.67,12.5,8,10,10,9,8,1,1,1,1,1
"1234","1","2",9,"0",-0.01,"0",30,"1",14,18,16,18,18,16,"0",6,9,10,9,10,5,7,7,2,23,"Bio","4",1,1,"FunNightOut","2/Month","2/Week","Undecided",5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,11.11,17.78,17.78,17.78,17.78,17.78,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,0,0,0,0,0
"1235","1","2",20,"0",0.14,"1",26,"2",19.61,15.69,17.65,15.69,17.65,13.73,"0",6,6,7,6,7,6,6,7,2,28,"History","2",6,6,"MeetNewPpl","2/Month","2/Week","Academic/Research",8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,17.39,17.39,19.57,19.57,10.87,15.22,27.59,6.9,13.79,20.69,24.14,6.9,7,8,7,9,6,1,0,1,1,1
"1236","0","1",2,"0",0.13,"0",27,"6",16.98,16.98,16.98,16.98,16.98,15.09,"0",7,8,8,8,8,7,8,7,2,30,"English","3",5,1,"FunNightOut","SVRL/Year","1/Week","Academic/Research",5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,1,1,1,0,0
"1237","0","2",1,"1",-0.21,"0",24,"2",25,15,25,25,15,15,"1",6,7,6,6,8,5,6,5,2,27,"Education","1",1,2,"FunNightOut","SVRL/Year","2/Week","Engineer",1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,0,1,1,1
"1238","1","2",2,"0",-0.18,"0",24,"2",20,10,30,15,15,10,"0",6,8,5,7,6,5,4,5,2,23,"Engineering","1",1,1,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,1,1,1,1,1
"1239","1","2",3,"0",0.64,"1",24,"2",22,14,30,10,14,10,"0",5,7,8,6,8,0,3,0,2,29,"Bio","2",8,4,"MeetNewPpl","1/Month","2/Week","Academic/Research",6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,5,30,25,18,18,4,5,17,15,23,20,15,10,7,10,5,7,7,1,0,1,0,0
"1240","1","2",18,"0",0.44,"0",24,"2",20,10,20,35,5,10,"0",8,9,8,7,8,7,8,5,2,30,"PoliSci","1",1,1,"SRSRelationship","1/Month","1/Month","IntlAffairs",6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,30,25,20,15,5,5,25,10,25,15,20,5,8,8,10,9,10,0,1,0,1,1
"1241","0","2",6,"1",0.24,"1",28,"2",30,30,20,10,10,0,"1",8,8,8,8,7,4,8,9,2,23,"SocialWork","2",8,10,"FunNightOut","1/Week","2/Week","IntlAffairs",10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,15,15,20,15,15,20,9,9,9,9,9,1,1,1,1,1
"1242","1","2",7,"0",0.31,"0",27,"4",10,20,20,10,20,20,"1",8,8,8,8,8,8,8,8,2,24,"Engineering","2",1,1,"FunNightOut","SVRL/Year","1/Week","Engineer",7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,5,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2,0,0,0,0,0
"1243","1","2",15,"0",-0.06,"0",21,"4",12,18,20,16,16,18,"0",4,7,7,4,7,3,5,1,2,30,"Business","2",2,2,"FunNightOut","SVRL/Year","SVRL/Week","Academic/Research",6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,1,0,0,1,1
"1244","1","2",3,"0",0.26,"0",30,"2",20,25,15,15,15,10,"0",6,4,6,2,6,1,3,6,2,27,"Business","4",7,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5,0,0,1,1,1
"1245","1","2",11,"0",-0.06,"1",23,"2",20,20,20,15,15,10,"0",4,7,6,1,4,3,2,2,2,28,"Business","2",6,6,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,7,1,1,1,1,1
"1246","0","2",1,"1",0.11,"0",26,"2",21.28,17.02,21.28,12.77,6.38,21.28,"1",6,10,8,8,6,6,8,8,2,27,"Business","3",3,6,"FunNightOut","1/Month","2/Week","Banking/Consulting",8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,5,14.29,18.37,18.37,16.33,18.37,14.29,22.5,15,15,22.5,12.5,12.5,7,9,7,8,9,1,1,0,0,0
"1247","1","2",17,"0",0.44,"0",22,"3",17,10,18,20,25,10,"0",1,3,4,2,2,1,1,4,2,24,"SocScie/Psych","2",3,3,"FunNightOut","1/Week","SVRL/Week","Academic/Research",9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,1,1,1,1
"1248","0","2",18,"1",0.3,"0",30,"2",25,20,20,20,0,15,"1",7,7,8,8,5,6,7,5,2,25,"MedSci","4",9,6,"MeetNewPpl","AlmostNever","2/Month","DocMed",4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,0,1,1,0,0
"1249","1","2",14,"0",-0.39,"0",26,"3",10,10,30,20,10,15,"0",4,7,7,5,7,5,7,2,2,23,"Engineering","4",2,2,"GetADate","AlmostNever","1/Week","Banking/Consulting",10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,40,30,0,20,0,10,10,25,25,20,10,10,8,9,9,9,8,1,1,1,1,1
"1250","0","2",13,"0",0.31,"0",28,"3",23,18,21,18,10,10,"0",3,8,7,4,4,3,3,4,2,29,"SocScie/Psych","2",1,10,"Other","SVRL/Year","1/Week","Undecided",9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,10,40,20,20,0,10,20,10,10,20,10,30,6,10,5,9,3,1,0,1,1,1
"1251","0","2",5,"1",0.16,"0",28,"2",20,20,20,20,0,20,"1",6,8,10,7,7,6,7,5,2,25,"MedSci","4",9,6,"MeetNewPpl","AlmostNever","2/Month","DocMed",4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,0,0,1,0,0
"1252","1","2",15,"0",0.74,"1",25,"3",10,25,25,20,10,10,"0",3,4,6,5,9,7,6,10,2,32,"Bio","3",1,1,"GetADate","SVRL/Year","2/Week","DocMed",7,1,3,10,8,6,4,1,9,8,1,7,10,5,8,2,2,8,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1,0,1,1,1
"1253","1","2",20,"0",0.24,"1",24,"2",10,15,30,20,15,10,"0",6,7,6,4,7,6,5,4,2,30,"Business","2",5,6,"MeetNewPpl","2/Month","SVRL/Week","Banking/Consulting",5,3,5,9,7,8,3,3,8,8,3,7,7,4,6,6,3,7,30,3,30,30,3,4,20,3,30,30,13,4,7,7,7,7,7,1,0,0,1,1
"1254","0","2",17,"1",-0.27,"1",26,"4",25,20,20,20,5,10,"1",7,9,8,8,6,5,8,5,2,25,"MedSci","4",9,6,"MeetNewPpl","AlmostNever","2/Month","DocMed",4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,0,1,0,0,0
"1255","1","1",1,"0",0.6,"1",27,"2",10,20,20,20,10,20,"1",9,9,9,9,9,9,9,7,2,33,"History","2",2,1,"FunNightOut","2/Month","2/Week","Academic/Research",9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20,10,20,15,15,20,15,20,15,10,20,15,8,8,7,9,7,0,0,0,0,0
"1256","0","2",15,"0",0.36,"0",29,"1",20,15,20,15,15,15,"1",9,10,10,9,10,8,9,6,2,24,"Other","2",1,1,"Other","AlmostNever","SVRL/Week","Undecided",4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10,20,20,15,20,15,45,5,15,15,10,10,7,9,7,8,8,0,0,0,0,0
"1257","0","2",7,"0",0.24,"0",27,"4",17,19,18,17,11,18,"0",6,8,8,7,6,7,7,5,1,35,"SocScie/Psych","2",1,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,15,20,25,15,15,10,40,5,10,20,5,20,8,9,9,9,10,1,1,1,1,1
"1258","0","2",13,"0",0.32,"0",31,"2",17.78,17.78,17.78,17.78,13.33,15.56,"0",6,6,6,5,5,4,4,3,2,25,"History","4",1,6,"FunNightOut","SVRL/Week","SVRL/Week","Academic/Research",3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,6,17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,9,9,9,9,9,1,1,1,1,1
"1259","1","2",9,"1",0.42,"1",24,"2",20,10,30,15,15,10,"1",7,9,8,7,8,6,8,6,2,27,"SocScie/Psych","2",3,5,"FunNightOut","SVRL/Year","1/Week","Academic/Research",9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,0,0,0,0,0
"1260","0","2",6,"1",0.65,"1",32,"2",20,20,20,20,10,10,"1",8,10,10,8,10,7,8,8,2,34,"Education","2",3,8,"MeetNewPpl","2/Month","SVRL/Week","Academic/Research",5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,1,0,0,0,0
"1261","0","2",10,"0",0.64,"1",26,"2",12,20,20,20,16,12,"0",5,8,7,6,7,7,6,3,2,36,"English","2",1,7,"SRSRelationship","AlmostNever","SVRL/Week","Academic/Research",5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,18.18,18.18,18.18,18.18,13.64,13.64,20,13.33,15.56,20,13.33,17.78,8,8,8,8,8,1,1,0,1,1
"1262","1","2",1,"0",0.28,"1",26,"2",20,25,20,15,15,5,"0",3,1,2,2,2,3,2,5,2,22,"Undergrad","2",9,2,"FunNightOut","1/Month","2/Week","Entertainment",3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,30,15,25,25,5,0,30,15,25,25,5,0,7,9,6,7,6,1,1,1,1,1
"1263","0","2",1,"0",0.4,"1",30,"3",18.6,20.93,23.26,23.26,2.33,11.63,"0",7,7,7,6,7,5,6,6,2,25,"PoliSci","3",9,10,"MeetNewPpl","2/Month","2/Week","Banking/Consulting",8,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5,7,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8,10,9,9,9,1,1,1,1,1
"1264","0","2",4,"0",0.39,"1",26,"2",12,20,20,20,16,12,"0",6,7,6,8,5,3,5,3,2,24,"Bio","2",9,7,"MeetNewPpl","AlmostNever","SVRL/Week","Academic/Research",2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,0,1,0,1,0
"1265","1","2",18,"0",-0.2,"0",23,"4",20,20,20,20,20,0,"0",8,8,8,8,8,8,6,8,2,29,"Business","2",3,2,"Other","1/Month","2/Week","Banking/Consulting",9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,6,25,15,20,20,10,10,25,10,10,15,30,10,6,7,7,9,7,0,0,0,1,0
"1266","1","1",6,"0",0.2,"0",23,"2",40,10,15,20,10,5,"1",1,7,9,2,5,2,2,4,2,27,"Engineering","6",1,1,"FunNightOut","2/Month","2/Week","Banking/Consulting",4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,2,10,20,25,20,20,5,25,10,20,25,10,10,7,9,7,9,10,1,1,1,0,1
"1267","1","1",8,"0",0.07,"1",24,"2",45,5,25,20,0,5,"0",5,8,7,5,9,5,5,6,2,27,"Business","2",8,8,"FunNightOut","SVRL/Year","SVRL/Week","Banking/Consulting",5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,10,10,20,25,25,10,6,8,6,8,9,1,0,0,1,1
"1268","1","1",5,"0",0.25,"0",25,"2",18,18,18,18,18,10,"0",3,4,7,3,8,3,1,2,2,36,"Math","4",1,5,"GetADate","1/Month","SVRL/Week","Undecided",10,4,7,6,4,4,4,9,7,10,3,5,4,7,10,4,8,7,18,10,18,18,18,18,15,20,20,20,15,10,7,8,8,9,8,1,0,1,1,1
"1269","0","1",3,"0",-0.18,"1",27,"2",35,20,20,20,0,5,"0",6,7,8,7,7,5,6,3,2,23,"Law","2",1,1,"FunNightOut","1/Month","SVRL/Week","Lawyer",1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,20,20,20,20,10,10,30,10,15,30,5,10,7,8,9,7,8,1,1,1,0,1
"1270","1","1",9,"0",-0.43,"1",23,"6",17,17,17,17,17,15,"0",6,7,7,7,7,6,6,5,2,22,"Law","6",1,1,"Other","1/Month","2/Week","Lawyer",9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,20,15,20,20,5,10,17,20,17,20,11,15,5,7,6,7,7,0,0,0,0,0
"1271","1","2",5,"0",0.03,"0",34,"4",15,20,20,15,15,15,"1",8,8,10,10,9,8,8,6,2,32,"FineArts","6",5,6,"MeetNewPpl","2/Week","SVRL/Week","Entertainment",7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,20,20,20,15,15,10,20,10,20,20,15,15,7,7,7,8,9,0,0,0,0,0
